Combo,A,B,Ticker,Set,Sharpe,Return,MaxDD,BH_Sharpe,BH_Return,Beat_BH,Pct_Days_Long
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,SJM,confirmation,-0.815,-41.49,-48.19,0.153,24.69,False,31.6
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,T,discovery,0.444,56.19,-24.15,0.348,63.12,True,30.9
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,VZ,confirmation,-0.807,-30.7,-37.59,0.062,13.18,False,29.5
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,PARA,discovery,-1.189,-87.79,-90.93,-1.495,-100.0,True,10.8
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,BMY,confirmation,-0.216,-3.62,-25.29,0.159,26.34,False,30.9
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,PFE,discovery,0.195,32.22,-36.3,-0.014,-1.62,True,28.7
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,CVS,confirmation,0.085,19.99,-26.71,0.362,71.02,False,32.0
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,VTRS,discovery,0.161,28.57,-28.95,0.176,20.88,False,31.3
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,MMM,confirmation,-0.283,-8.92,-31.21,0.28,49.88,False,31.2
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,EMR,discovery,-0.053,8.5,-29.84,0.562,130.7,False,33.6
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,DOV,confirmation,-0.144,2.39,-27.14,0.404,77.31,False,31.4
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,OKE,discovery,-0.28,-13.53,-38.75,0.808,253.62,False,36.7
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,DOW,confirmation,-0.003,11.21,-26.25,-0.185,-26.56,True,27.7
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,LYB,discovery,-0.439,-30.05,-48.83,0.084,3.0,False,30.7
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,MOS,confirmation,-0.63,-53.74,-65.57,0.18,10.56,False,30.2
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,NEM,discovery,0.004,4.99,-32.22,0.519,141.69,False,33.0
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,O,confirmation,-0.413,-7.97,-19.53,0.238,39.48,False,31.2
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,VTR,discovery,-0.099,4.73,-28.82,0.555,121.72,False,33.4
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,KIM,confirmation,-0.833,-41.53,-46.06,0.49,104.27,False,31.5
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,BXP,discovery,-0.559,-36.7,-49.55,-0.003,-11.71,False,30.3
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,HST,confirmation,-0.163,-3.67,-36.08,0.449,100.27,False,32.9
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,F,discovery,0.446,81.84,-24.43,0.455,112.89,False,30.9
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,LEG,confirmation,-0.32,-42.42,-64.46,-0.418,-72.68,True,23.8
above_sma20 + mom_accelerating,above_sma20,mom_accelerating,INTC,discovery,0.568,155.22,-45.17,0.495,140.96,True,31.3
above_sma50 + mom20_positive,above_sma50,mom20_positive,SO,discovery,-0.062,9.35,-17.59,0.515,86.48,False,50.0
above_sma50 + mom20_positive,above_sma50,mom20_positive,DUK,confirmation,-0.21,0.4,-20.63,0.384,61.14,False,49.6
above_sma50 + mom20_positive,above_sma50,mom20_positive,AEP,discovery,0.425,56.42,-14.57,0.468,81.2,False,48.2
above_sma50 + mom20_positive,above_sma50,mom20_positive,ED,confirmation,0.202,31.95,-15.92,0.417,68.61,False,48.3
above_sma50 + mom20_positive,above_sma50,mom20_positive,XEL,discovery,-0.25,-5.06,-27.63,0.231,38.97,False,45.1
above_sma50 + mom20_positive,above_sma50,mom20_positive,KHC,confirmation,-0.264,-8.62,-32.4,-0.109,-9.46,False,39.8
above_sma50 + mom20_positive,above_sma50,mom20_positive,GIS,discovery,-0.224,-5.8,-26.85,-0.212,-19.57,False,39.9
above_sma50 + mom20_positive,above_sma50,mom20_positive,CAG,confirmation,-0.258,-8.59,-21.57,-0.415,-41.87,True,36.8
above_sma50 + mom20_positive,above_sma50,mom20_positive,CPB,discovery,-0.648,-38.12,-43.34,-0.391,-41.88,False,37.5
above_sma50 + mom20_positive,above_sma50,mom20_positive,SJM,confirmation,-0.175,-7.35,-34.96,0.153,24.69,False,45.6
above_sma50 + mom20_positive,above_sma50,mom20_positive,T,discovery,0.287,45.76,-23.72,0.348,63.12,False,50.3
above_sma50 + mom20_positive,above_sma50,mom20_positive,VZ,confirmation,-0.769,-37.05,-44.75,0.062,13.18,False,39.5
above_sma50 + mom20_positive,above_sma50,mom20_positive,PARA,discovery,-1.635,-73.39,-76.62,-1.495,-100.0,False,6.2
above_sma50 + mom20_positive,above_sma50,mom20_positive,BMY,confirmation,0.28,43.24,-26.24,0.159,26.34,True,43.0
above_sma50 + mom20_positive,above_sma50,mom20_positive,PFE,discovery,-0.203,-8.48,-51.28,-0.014,-1.62,False,38.9
above_sma50 + mom20_positive,above_sma50,mom20_positive,CVS,confirmation,0.063,15.08,-35.39,0.362,71.02,False,46.6
above_sma50 + mom20_positive,above_sma50,mom20_positive,VTRS,discovery,0.195,32.17,-39.18,0.176,20.88,True,46.4
above_sma50 + mom20_positive,above_sma50,mom20_positive,MMM,confirmation,-0.147,-7.91,-39.66,0.28,49.88,False,47.7
above_sma50 + mom20_positive,above_sma50,mom20_positive,EMR,discovery,-0.23,-10.93,-32.19,0.562,130.7,False,51.0
above_sma50 + mom20_positive,above_sma50,mom20_positive,DOV,confirmation,0.242,38.25,-15.98,0.404,77.31,False,50.7
above_sma50 + mom20_positive,above_sma50,mom20_positive,OKE,discovery,0.111,20.91,-30.39,0.808,253.62,False,56.8
above_sma50 + mom20_positive,above_sma50,mom20_positive,DOW,confirmation,-0.482,-26.93,-56.14,-0.185,-26.56,False,36.7
above_sma50 + mom20_positive,above_sma50,mom20_positive,LYB,discovery,-0.501,-45.85,-66.08,0.084,3.0,False,42.8
above_sma50 + mom20_positive,above_sma50,mom20_positive,MOS,confirmation,-0.277,-36.45,-73.9,0.18,10.56,False,41.4
above_sma50 + mom20_positive,above_sma50,mom20_positive,NEM,discovery,0.145,21.04,-49.9,0.519,141.69,False,49.3
above_sma50 + mom20_positive,above_sma50,mom20_positive,O,confirmation,-0.28,-6.36,-23.03,0.238,39.48,False,48.2
above_sma50 + mom20_positive,above_sma50,mom20_positive,VTR,discovery,0.341,53.13,-21.6,0.555,121.72,False,50.8
above_sma50 + mom20_positive,above_sma50,mom20_positive,KIM,confirmation,0.221,36.64,-31.58,0.49,104.27,False,52.5
above_sma50 + mom20_positive,above_sma50,mom20_positive,BXP,discovery,0.239,39.97,-25.15,-0.003,-11.71,True,40.0
above_sma50 + mom20_positive,above_sma50,mom20_positive,HST,confirmation,-0.607,-47.29,-65.56,0.449,100.27,False,51.3
above_sma50 + mom20_positive,above_sma50,mom20_positive,F,discovery,0.184,28.42,-50.07,0.455,112.89,False,45.9
above_sma50 + mom20_positive,above_sma50,mom20_positive,LEG,confirmation,-0.85,-62.2,-65.18,-0.418,-72.68,False,32.0
above_sma50 + mom20_positive,above_sma50,mom20_positive,INTC,discovery,-0.028,-24.31,-74.69,0.495,140.96,False,42.0
above_sma50 + mom5_positive,above_sma50,mom5_positive,SO,discovery,-0.145,4.64,-14.35,0.515,86.48,False,42.5
above_sma50 + mom5_positive,above_sma50,mom5_positive,DUK,confirmation,-0.184,3.74,-14.23,0.384,61.14,False,40.7
above_sma50 + mom5_positive,above_sma50,mom5_positive,AEP,discovery,0.179,29.42,-19.11,0.468,81.2,False,38.5
above_sma50 + mom5_positive,above_sma50,mom5_positive,ED,confirmation,0.182,29.62,-13.99,0.417,68.61,False,38.2
above_sma50 + mom5_positive,above_sma50,mom5_positive,XEL,discovery,-0.332,-8.43,-23.78,0.231,38.97,False,36.8
above_sma50 + mom5_positive,above_sma50,mom5_positive,KHC,confirmation,-0.235,-2.64,-34.76,-0.109,-9.46,False,31.4
above_sma50 + mom5_positive,above_sma50,mom5_positive,GIS,discovery,-0.811,-39.02,-44.32,-0.212,-19.57,False,32.5
above_sma50 + mom5_positive,above_sma50,mom5_positive,CAG,confirmation,-0.772,-35.41,-37.06,-0.415,-41.87,False,29.5
above_sma50 + mom5_positive,above_sma50,mom5_positive,CPB,discovery,-1.167,-57.73,-58.93,-0.391,-41.88,False,30.6
above_sma50 + mom5_positive,above_sma50,mom5_positive,SJM,confirmation,-0.722,-42.74,-48.03,0.153,24.69,False,35.0
above_sma50 + mom5_positive,above_sma50,mom5_positive,T,discovery,0.13,25.31,-21.69,0.348,63.12,False,39.0
above_sma50 + mom5_positive,above_sma50,mom5_positive,VZ,confirmation,-0.827,-37.96,-47.4,0.062,13.18,False,32.7
above_sma50 + mom5_positive,above_sma50,mom5_positive,PARA,discovery,-1.279,-62.0,-66.61,-1.495,-100.0,True,4.8
above_sma50 + mom5_positive,above_sma50,mom5_positive,BMY,confirmation,-0.146,0.98,-32.09,0.159,26.34,False,34.3
above_sma50 + mom5_positive,above_sma50,mom5_positive,PFE,discovery,-0.211,-7.5,-49.27,-0.014,-1.62,False,32.9
above_sma50 + mom5_positive,above_sma50,mom5_positive,CVS,confirmation,0.072,17.98,-37.16,0.362,71.02,False,37.8
above_sma50 + mom5_positive,above_sma50,mom5_positive,VTRS,discovery,0.539,83.69,-30.69,0.176,20.88,True,34.9
above_sma50 + mom5_positive,above_sma50,mom5_positive,MMM,confirmation,-0.409,-19.65,-37.04,0.28,49.88,False,36.5
above_sma50 + mom5_positive,above_sma50,mom5_positive,EMR,discovery,-0.258,-9.31,-32.79,0.562,130.7,False,40.3
above_sma50 + mom5_positive,above_sma50,mom5_positive,DOV,confirmation,-0.089,5.83,-23.92,0.404,77.31,False,40.7
above_sma50 + mom5_positive,above_sma50,mom5_positive,OKE,discovery,-0.121,-3.59,-36.84,0.808,253.62,False,45.0
above_sma50 + mom5_positive,above_sma50,mom5_positive,DOW,confirmation,-0.252,-9.22,-49.74,-0.185,-26.56,False,29.7
above_sma50 + mom5_positive,above_sma50,mom5_positive,LYB,discovery,-0.278,-21.66,-55.44,0.084,3.0,False,35.4
above_sma50 + mom5_positive,above_sma50,mom5_positive,MOS,confirmation,-0.482,-46.27,-68.74,0.18,10.56,False,34.3
above_sma50 + mom5_positive,above_sma50,mom5_positive,NEM,discovery,-0.161,-17.92,-34.29,0.519,141.69,False,38.0
above_sma50 + mom5_positive,above_sma50,mom5_positive,O,confirmation,-0.379,-9.95,-23.53,0.238,39.48,False,40.9
above_sma50 + mom5_positive,above_sma50,mom5_positive,VTR,discovery,0.009,13.06,-18.44,0.555,121.72,False,41.4
above_sma50 + mom5_positive,above_sma50,mom5_positive,KIM,confirmation,-0.306,-14.43,-31.61,0.49,104.27,False,41.0
above_sma50 + mom5_positive,above_sma50,mom5_positive,BXP,discovery,0.056,15.86,-29.79,-0.003,-11.71,True,33.3
above_sma50 + mom5_positive,above_sma50,mom5_positive,HST,confirmation,-0.458,-30.63,-56.02,0.449,100.27,False,40.1
above_sma50 + mom5_positive,above_sma50,mom5_positive,F,discovery,0.518,108.39,-29.95,0.455,112.89,True,36.2
above_sma50 + mom5_positive,above_sma50,mom5_positive,LEG,confirmation,-0.791,-54.8,-64.1,-0.418,-72.68,False,26.2
above_sma50 + mom5_positive,above_sma50,mom5_positive,INTC,discovery,0.248,38.98,-57.3,0.495,140.96,False,33.1
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,SO,discovery,-0.065,9.17,-15.33,0.515,86.48,False,48.1
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,DUK,confirmation,0.008,15.91,-11.58,0.384,61.14,False,47.9
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,AEP,discovery,0.377,49.1,-20.61,0.468,81.2,False,43.8
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,ED,confirmation,0.061,19.6,-18.09,0.417,68.61,False,45.6
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,XEL,discovery,-0.386,-14.07,-29.22,0.231,38.97,False,42.6
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,KHC,confirmation,-0.364,-15.89,-40.6,-0.109,-9.46,False,37.6
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,GIS,discovery,-0.587,-29.09,-39.46,-0.212,-19.57,False,36.1
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,CAG,confirmation,-0.432,-18.52,-28.2,-0.415,-41.87,False,34.3
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,CPB,discovery,-0.874,-50.83,-53.92,-0.391,-41.88,False,36.1
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,SJM,confirmation,-0.414,-24.82,-31.88,0.153,24.69,False,42.8
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,T,discovery,0.016,11.97,-24.63,0.348,63.12,False,47.5
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,VZ,confirmation,-0.782,-34.9,-43.97,0.062,13.18,False,36.6
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,PARA,discovery,-1.337,-66.64,-71.38,-1.495,-100.0,True,6.0
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,BMY,confirmation,0.086,20.57,-22.87,0.159,26.34,False,40.4
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,PFE,discovery,-0.182,-6.08,-51.5,-0.014,-1.62,False,37.1
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,CVS,confirmation,-0.009,6.38,-36.71,0.362,71.02,False,44.0
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,VTRS,discovery,0.233,39.16,-31.65,0.176,20.88,True,43.5
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,MMM,confirmation,0.002,10.16,-29.59,0.28,49.88,False,43.7
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,EMR,discovery,-0.055,4.42,-29.04,0.562,130.7,False,48.0
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,DOV,confirmation,0.066,18.48,-22.09,0.404,77.31,False,47.6
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,OKE,discovery,-0.045,1.41,-32.1,0.808,253.62,False,52.1
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,DOW,confirmation,-0.567,-29.42,-52.5,-0.185,-26.56,False,34.7
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,LYB,discovery,-0.426,-36.78,-61.55,0.084,3.0,False,40.5
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,MOS,confirmation,-0.318,-39.64,-74.99,0.18,10.56,False,39.6
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,NEM,discovery,0.331,61.08,-34.78,0.519,141.69,False,47.2
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,O,confirmation,-0.084,7.81,-22.55,0.238,39.48,False,46.9
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,VTR,discovery,0.247,39.71,-29.79,0.555,121.72,False,48.2
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,KIM,confirmation,-0.067,2.63,-34.42,0.49,104.27,False,48.4
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,BXP,discovery,0.373,61.91,-25.02,-0.003,-11.71,True,38.8
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,HST,confirmation,-0.507,-38.97,-62.45,0.449,100.27,False,47.9
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,F,discovery,0.19,30.4,-50.1,0.455,112.89,False,41.8
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,LEG,confirmation,-0.65,-49.82,-59.91,-0.418,-72.68,False,29.2
above_sma50 + rsi_bullish,above_sma50,rsi_bullish,INTC,discovery,0.03,-12.42,-71.83,0.495,140.96,False,39.9
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,SO,discovery,-0.42,-14.63,-25.69,0.515,86.48,False,46.5
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,DUK,confirmation,-0.599,-22.46,-29.53,0.384,61.14,False,46.2
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,AEP,discovery,0.005,15.04,-15.11,0.468,81.2,False,41.3
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,ED,confirmation,0.348,44.64,-17.92,0.417,68.61,False,42.5
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,XEL,discovery,-0.289,-6.85,-18.24,0.231,38.97,False,42.9
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,KHC,confirmation,-0.046,8.83,-27.41,-0.109,-9.46,True,34.7
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,GIS,discovery,-0.297,-8.42,-25.94,-0.212,-19.57,False,35.2
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,CAG,confirmation,-0.504,-23.9,-37.45,-0.415,-41.87,False,33.4
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,CPB,discovery,-0.2,-7.01,-30.01,-0.391,-41.88,True,37.7
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,SJM,confirmation,0.283,44.19,-18.24,0.153,24.69,True,41.9
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,T,discovery,0.582,87.6,-23.98,0.348,63.12,True,42.4
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,VZ,confirmation,-0.656,-26.73,-33.53,0.062,13.18,False,35.2
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,PARA,discovery,-1.794,-76.03,-79.43,-1.495,-100.0,False,6.2
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,BMY,confirmation,0.378,53.06,-25.48,0.159,26.34,True,38.1
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,PFE,discovery,-0.708,-36.54,-49.4,-0.014,-1.62,False,35.9
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,CVS,confirmation,-0.062,1.81,-36.57,0.362,71.02,False,38.6
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,VTRS,discovery,0.102,18.76,-39.76,0.176,20.88,False,38.6
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,MMM,confirmation,-0.157,-6.64,-47.39,0.28,49.88,False,42.0
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,EMR,discovery,-0.037,6.85,-29.1,0.562,130.7,False,39.8
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,DOV,confirmation,0.055,17.62,-20.27,0.404,77.31,False,42.7
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,OKE,discovery,0.322,53.47,-39.27,0.808,253.62,False,48.9
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,DOW,confirmation,-0.324,-14.81,-47.99,-0.185,-26.56,False,33.8
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,LYB,discovery,-0.165,-13.53,-55.53,0.084,3.0,False,41.6
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,MOS,confirmation,-0.436,-46.41,-79.35,0.18,10.56,False,35.7
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,NEM,discovery,0.568,120.87,-36.38,0.519,141.69,True,38.8
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,O,confirmation,-0.416,-14.4,-19.48,0.238,39.48,False,43.2
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,VTR,discovery,0.145,26.84,-20.17,0.555,121.72,False,42.1
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,KIM,confirmation,0.096,20.73,-43.9,0.49,104.27,False,50.0
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,BXP,discovery,0.037,13.17,-28.94,-0.003,-11.71,True,36.3
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,HST,confirmation,-0.204,-15.03,-51.57,0.449,100.27,False,48.2
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,F,discovery,0.003,-0.47,-55.83,0.455,112.89,False,40.9
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,LEG,confirmation,-0.999,-66.79,-71.41,-0.418,-72.68,False,29.8
above_sma50 + rsi_not_hot,above_sma50,rsi_not_hot,INTC,discovery,-0.169,-34.4,-67.58,0.495,140.96,False,37.0
above_sma50 + rsi_oversold,above_sma50,rsi_oversold,PFE,discovery,-2.329,-5.52,-5.94,-0.014,-1.62,False,0.8
above_sma50 + rsi_oversold,above_sma50,rsi_oversold,CVS,confirmation,-0.905,4.42,-5.31,0.362,71.02,False,1.3
above_sma50 + rsi_oversold,above_sma50,rsi_oversold,VTRS,discovery,-1.809,-10.45,-12.86,0.176,20.88,False,0.8
above_sma50 + rsi_oversold,above_sma50,rsi_oversold,EMR,discovery,-0.598,8.57,-1.55,0.562,130.7,False,0.7
above_sma50 + rsi_oversold,above_sma50,rsi_oversold,DOV,confirmation,-1.6,-3.83,-8.59,0.404,77.31,False,0.9
above_sma50 + rsi_oversold,above_sma50,rsi_oversold,KIM,confirmation,-1.436,2.01,-4.87,0.49,104.27,False,0.9
above_sma50 + rsi_oversold,above_sma50,rsi_oversold,F,discovery,-1.211,-4.27,-10.2,0.455,112.89,False,1.3
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,SO,discovery,-0.793,-10.23,-16.12,0.515,86.48,False,11.1
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,DUK,confirmation,-1.078,-17.17,-21.34,0.384,61.14,False,11.6
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,AEP,discovery,-0.331,3.14,-12.07,0.468,81.2,False,12.1
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,ED,confirmation,-0.456,2.2,-12.56,0.417,68.61,False,9.0
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,XEL,discovery,-0.16,11.61,-8.22,0.231,38.97,False,11.8
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,KHC,confirmation,-0.768,-12.93,-18.21,-0.109,-9.46,False,8.4
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,GIS,discovery,0.092,21.81,-6.87,-0.212,-19.57,True,7.5
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,CAG,confirmation,-0.746,-14.92,-23.23,-0.415,-41.87,False,6.7
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,CPB,discovery,0.004,18.16,-14.65,-0.391,-41.88,True,7.7
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,SJM,confirmation,0.108,23.04,-8.19,0.153,24.69,False,8.1
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,T,discovery,0.054,20.29,-16.06,0.348,63.12,False,9.9
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,VZ,confirmation,-0.673,-6.87,-16.22,0.062,13.18,False,9.2
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,BMY,confirmation,-0.156,10.86,-13.84,0.159,26.34,False,9.0
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,PFE,discovery,-1.142,-27.62,-31.15,-0.014,-1.62,False,10.6
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,CVS,confirmation,-0.412,-4.39,-15.01,0.362,71.02,False,10.4
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,VTRS,discovery,-0.422,-19.97,-30.28,0.176,20.88,False,9.6
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,MMM,confirmation,-0.4,-6.19,-28.28,0.28,49.88,False,9.7
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,EMR,discovery,-0.23,2.49,-19.08,0.562,130.7,False,9.5
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,DOV,confirmation,-0.606,-10.63,-22.07,0.404,77.31,False,11.4
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,OKE,discovery,0.323,40.16,-13.95,0.808,253.62,False,11.9
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,DOW,confirmation,-0.027,14.27,-15.96,-0.185,-26.56,True,8.9
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,LYB,discovery,-0.201,2.36,-17.81,0.084,3.0,False,10.3
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,MOS,confirmation,0.021,16.44,-28.1,0.18,10.56,False,9.8
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,NEM,discovery,0.324,44.1,-13.88,0.519,141.69,False,8.6
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,O,confirmation,-0.9,-13.64,-18.0,0.238,39.48,False,10.5
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,VTR,discovery,0.061,20.47,-13.45,0.555,121.72,False,12.7
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,KIM,confirmation,-0.105,11.08,-22.99,0.49,104.27,False,13.4
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,BXP,discovery,-0.372,-6.02,-18.49,-0.003,-11.71,False,8.9
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,HST,confirmation,-0.158,4.45,-23.98,0.449,100.27,False,12.7
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,F,discovery,-0.172,-1.05,-36.0,0.455,112.89,False,14.3
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,LEG,confirmation,-0.79,-33.28,-34.61,-0.418,-72.68,False,9.7
above_sma50 + bb_lower_half,above_sma50,bb_lower_half,INTC,discovery,-0.592,-34.69,-43.96,0.495,140.96,False,9.1
